 Destination Port, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
443,995904,8,8,328,4157,204,0,41,73.46330474,1430,0,519.625,634.0531608,4503.446115,16.06580554,66393.6,140719.5267,467763,1,995904,142272,183864.1421,467763,4,191581,27368.71429,47663.23122,127559,1,0,0,0,0,172,172,8.03290277,8.03290277,0,1430,263.8235294,490.0396968,240138.9044,0,0,0,1,0,0,0,0,1,280.3125,41,519.625,172,0,0,0,0,0,0,8,328,8,4157,8192,343,3,20,0,0,0,0,0,0,0,0,0
80,168252,3,4,436,860,436,0,145.3333333,251.7247174,860,0,215,430,7702.731617,41.60426028,28042,46989.56866,121151,4,144545,72272.5,69124.63761,121151,23394,144923,48307.66667,83192.8673,144370,4,0,0,0,0,72,92,17.83039726,23.77386302,0,860,162,320.6564695,102820.5714,0,0,0,1,0,0,0,0,1,185.1428571,145.3333333,215,72,0,0,0,0,0,0,3,436,4,860,8192,31,1,20,0,0,0,0,0,0,0,0,0
443,5027591,8,7,363,5457,206,0,45.375,78.19561095,2021,0,779.5714286,839.3100057,1157.612065,2.98353625,359113.6429,1248577.698,4691942,4,5027591,718227.2857,1754791.04,4691942,4,304494,50749,90937.19378,233472,49,0,0,0,0,184,152,1.591219333,1.392316917,0,2021,363.75,654.3707919,428201.1333,0,0,0,1,0,0,0,0,0,388,45.375,779.5714286,184,0,0,0,0,0,0,8,363,7,5457,8192,119,3,20,0,0,0,0,0,0,0,0,0
80,35439,2,0,0,0,0,0,0,0,0,0,0,0,0,56.43500099,35439,0,35439,35439,35439,35439,0,35439,35439,0,0,0,0,0,0,0,0,0,40,0,56.43500099,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,0,0,0,0,0,0,2,0,0,0,253,-1,0,20,0,0,0,0,0,0,0,0,0
443,664372,13,11,926,5034,358,0,71.23076923,108.3021651,1430,0,457.6363636,550.316504,8970.877761,36.12433998,28885.73913,80174.78497,389609,1,664372,55364.33333,107063.9099,389609,4,599173,59917.3,131989.0033,426671,1,0,0,0,0,272,232,19.56735082,16.55698916,0,1430,238.4,414.2298074,171586.3333,0,0,0,1,0,0,0,0,0,248.3333333,71.23076923,457.6363636,272,0,0,0,0,0,0,13,926,11,5034,8192,360,7,20,0,0,0,0,0,0,0,0,0
80,160219,3,4,436,860,436,0,145.3333333,251.7247174,860,0,215,430,8088.928279,43.69019904,26703.16667,43675.87063,112881,2,135963,67981.5,63497.48184,112881,23082,137186,45728.66667,78374.4473,136226,2,0,0,0,0,72,92,18.72437102,24.96582802,0,860,162,320.6564695,102820.5714,0,0,0,1,0,0,0,0,1,185.1428571,145.3333333,215,72,0,0,0,0,0,0,3,436,4,860,8192,31,1,20,0,0,0,0,0,0,0,0,0
1242,23249,2,0,0,0,0,0,0,0,0,0,0,0,0,86.02520539,23249,0,23249,23249,23249,23249,0,23249,23249,0,0,0,0,0,0,0,0,0,40,0,86.02520539,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,0,0,0,0,0,0,2,0,0,0,360,-1,0,20,0,0,0,0,0,0,0,0,0
80,13218,2,0,0,0,0,0,0,0,0,0,0,0,0,151.3088213,13218,0,13218,13218,13218,13218,0,13218,13218,0,0,0,0,0,0,0,0,0,40,0,151.3088213,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,0,0,0,0,0,0,2,0,0,0,253,-1,0,20,0,0,0,0,0,0,0,0,0
53,23667,1,1,63,79,63,63,63,0,79,79,79,0,5999.915494,84.50585203,23667,0,23667,23667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,42.25292602,42.25292602,63,79,68.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,102.5,63,79,20,0,0,0,0,0,0,1,63,1,79,-1,-1,0,20,0,0,0,0,0,0,0,0,0
53,23608,1,1,50,105,50,50,50,0,105,105,105,0,6565.570993,84.71704507,23608,0,23608,23608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,42.35852253,42.35852253,50,105,68.33333333,31.75426481,1008.333333,0,0,0,0,0,0,0,0,1,102.5,50,105,20,0,0,0,0,0,0,1,50,1,105,-1,-1,0,20,0,0,0,0,0,0,0,0,0
138,31,20,0,4510,0,237,214,225.5,11.79875105,0,0,0,0,145000000,645161.2903,1.631578947,1.382852379,7,1,31,1.631578947,1.382852379,7,1,0,0,0,0,0,0,0,0,0,400,0,645161.2903,0,214,237,226.047619,11.77062526,138.547619,0,0,0,0,0,0,0,0,0,237.35,225.5,0,400,0,0,0,0,0,0,20,4510,0,0,-1,-1,19,20,0,0,0,0,0,0,0,0,0
80,424395,3,4,426,2266,426,0,142,245.9512147,2266,0,566.5,1133,6343.147304,16.49406803,70732.5,144913.0056,365160,4,394093,197046.5,237748.3917,365160,28933,395535,131845,227235.5947,394233,4,0,0,0,0,72,92,7.068886297,9.425181729,0,2266,336.5,793.7590494,630053.4286,0,0,0,1,0,0,0,0,1,384.5714286,142,566.5,72,0,0,0,0,0,0,3,426,4,2266,8192,237,1,20,0,0,0,0,0,0,0,0,0
80,11788,2,0,0,0,0,0,0,0,0,0,0,0,0,169.6640652,11788,0,11788,11788,11788,11788,0,11788,11788,0,0,0,0,0,0,0,0,0,40,0,169.6640652,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,0,0,0,0,0,0,2,0,0,0,256,-1,0,20,0,0,0,0,0,0,0,0,0
80,71285,3,4,427,2267,427,0,142.3333333,246.5285649,2267,0,566.75,1133.5,37791.96184,98.19737673,11880.83333,14294.30206,29428,5,41194,20597,12423.86615,29382,11812,41915,13971.66667,23627.71767,41252,5,0,0,0,0,72,84,42.08459003,56.1127867,0,2267,336.75,794.1224717,630630.5,0,0,0,1,0,0,0,0,1,384.8571429,142.3333333,566.75,72,0,0,0,0,0,0,3,427,4,2267,8192,30016,1,20,0,0,0,0,0,0,0,0,0
80,142029,2,0,0,0,0,0,0,0,0,0,0,0,0,14.08163122,142029,0,142029,142029,142029,142029,0,142029,142029,0,0,0,0,0,0,0,0,0,40,0,14.08163122,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,0,0,0,0,0,0,2,0,0,0,64240,-1,0,20,0,0,0,0,0,0,0,0,0
443,241632,4,1,201,0,201,0,50.25,100.5,0,0,0,0,831.8434644,20.69262349,60408,75444.90216,170763,51,241632,80544,78147.50803,170763,33875,0,0,0,0,0,0,0,0,0,92,32,16.55409879,4.138524699,0,201,33.5,82.05790638,6733.5,0,0,0,1,0,0,0,0,0,40.2,50.25,0,92,0,0,0,0,0,0,4,201,1,0,8192,42780,1,20,0,0,0,0,0,0,0,0,0
443,241110,4,1,201,0,201,0,50.25,100.5,0,0,0,0,833.6443947,20.73742275,60277.5,75042.46029,169986,6,241110,80370,77621.04236,169986,34237,0,0,0,0,0,0,0,0,0,92,32,16.5899382,4.147484551,0,201,33.5,82.05790638,6733.5,0,0,0,1,0,0,0,0,0,40.2,50.25,0,92,0,0,0,0,0,0,4,201,1,0,8192,42780,1,20,0,0,0,0,0,0,0,0,0
1275,33520,5,1,3553,0,1430,0,710.6,715.0676891,0,0,0,0,105996.42,178.9976134,6704,9125.985234,18251,5,33520,8380,9610.841205,18251,48,0,0,0,0,0,0,0,0,0,100,20,149.1646778,29.83293556,0,1430,507.5714286,679.0493004,461107.9524,0,0,0,0,1,0,0,0,0,592.1666667,710.6,0,100,0,0,0,0,0,0,5,3553,1,0,343,0,3,20,0,0,0,0,0,0,0,0,0
1276,34011,4,1,3553,0,2860,0,888.25,1354.485973,0,0,0,0,104466.2021,147.0112611,8502.75,9880.763175,19098,67,34011,11337,9912.282835,19098,171,0,0,0,0,0,0,0,0,0,80,20,117.6090089,29.40225221,0,2860,592.1666667,1145.06601,1311176.167,0,0,0,0,1,0,0,0,0,710.6,888.25,0,80,0,0,0,0,0,0,4,3553,1,0,343,0,2,20,0,0,0,0,0,0,0,0,0
443,1061248,9,9,504,4574,200,0,56,81.9954267,1430,0,508.2222222,658.7521874,4784.932457,16.96116271,62426.35294,198717.3191,830679,1,1061248,132656,282414.8036,830679,49,1011868,126483.5,301313.9227,867895,1,0,0,0,0,192,192,8.480581353,8.480581353,0,1430,267.2631579,501.1703904,251171.7602,0,0,0,1,0,0,0,0,1,282.1111111,56,508.2222222,192,0,0,0,0,0,0,9,504,9,4574,8192,351,4,20,0,0,0,0,0,0,0,0,0
443,773185,7,9,1063,4236,517,0,151.8571429,209.9384263,1562,0,470.6666667,622.0898247,6853.469739,20.69362442,51545.66667,116680.797,414573,1,741325,123554.1667,174270.9091,414573,1147,750063,93757.875,163344.737,446500,1,0,0,0,0,164,192,9.053460685,11.64016374,0,1562,311.7058824,491.4169264,241490.5956,0,0,0,1,0,0,0,0,1,331.1875,151.8571429,470.6666667,164,0,0,0,0,0,0,7,1063,9,4236,8192,1013,3,20,0,0,0,0,0,0,0,0,0
443,329519,7,10,495,4090,189,0,70.71428571,90.36355144,1410,0,409,586.3754959,13914.22042,51.59034836,20594.9375,30522.1461,81649,1,307353,51225.5,30570.31943,81649,22031,307562,34173.55556,50562.70725,104457,1,0,0,0,0,152,212,21.24308462,30.34726374,0,1410,254.7222222,465.4808779,216672.4477,0,0,0,1,0,0,0,0,1,269.7058824,70.71428571,409,152,0,0,0,0,0,0,7,495,10,4090,8192,119,3,20,0,0,0,0,0,0,0,0,0
443,92662,2,0,0,0,0,0,0,0,0,0,0,0,0,21.58382077,92662,0,92662,92662,92662,92662,0,92662,92662,0,0,0,0,0,0,0,0,0,40,0,21.58382077,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,0,0,0,0,0,0,2,0,0,0,257,-1,0,20,0,0,0,0,0,0,0,0,0
443,155928,2,0,0,0,0,0,0,0,0,0,0,0,0,12.82643271,155928,0,155928,155928,155928,155928,0,155928,155928,0,0,0,0,0,0,0,0,0,40,0,12.82643271,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,0,0,0,0,0,0,2,0,0,0,253,-1,0,20,0,0,0,0,0,0,0,0,0
80,1323699,3,4,436,860,436,0,145.3333333,251.7247174,860,0,215,430,979.0745479,5.288211293,220616.5,517333.8592,1276356,1,1299720,649860,885999.14,1276356,23364,1300417,433472.3333,750791.7749,1300412,1,0,0,0,0,72,92,2.266376268,3.021835024,0,860,162,320.6564695,102820.5714,0,0,0,1,0,0,0,0,1,185.1428571,145.3333333,215,72,0,0,0,0,0,0,3,436,4,860,8192,31,1,20,0,0,0,0,0,0,0,0,0
443,550624,10,8,533,4162,200,0,53.3,74.4506548,1430,0,520.25,633.3310464,8526.689719,32.69018423,32389.64706,50292.25329,188830,3,550624,61180.44444,59108.15617,188830,3,469488,67069.71429,95574.52022,237549,5,0,0,0,0,212,172,18.16121346,14.52897077,0,1430,247.1052632,464.9476547,216176.3216,0,0,0,1,0,0,0,0,0,260.8333333,53.3,520.25,212,0,0,0,0,0,0,10,533,8,4162,8192,176,5,20,0,0,0,0,0,0,0,0,0
80,5287503,3,1,0,0,0,0,0,0,0,0,0,0,0,0.756500753,1762501,3032379.952,5263966,136,5287503,2643751.5,3705542.882,5263966,23537,0,0,0,0,0,0,0,0,0,72,32,0.567375565,0.189125188,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,3,0,1,0,8192,29200,0,20,0,0,0,0,0,0,0,0,0
443,5225777,8,7,363,5457,206,0,45.375,78.19561095,2021,0,779.5714286,839.3100057,1113.70998,2.870386547,373269.7857,1299502.738,4883179,4,5225777,746539.5714,1826543.999,4883186,4,310142,51690.33333,91489.25889,235237,50,0,0,0,0,184,152,1.530872825,1.339513722,0,2021,363.75,654.3707919,428201.1333,0,0,0,1,0,0,0,0,0,388,45.375,779.5714286,184,0,0,0,0,0,0,8,363,7,5457,8192,119,3,20,0,0,0,0,0,0,0,0,0
1279,42010,3,0,0,0,0,0,0,0,0,0,0,0,0,71.41156867,21005,29701.31324,42007,3,42010,21005,29701.31324,42007,3,0,0,0,0,0,0,0,0,0,60,0,71.41156867,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,60,0,0,0,0,0,0,3,0,0,0,176,-1,0,20,0,0,0,0,0,0,0,0,0
80,382944,3,4,427,2267,427,0,142.3333333,246.5285649,2267,0,566.75,1133.5,7034.971171,18.27943511,63824,128090.0063,323698,4,352857,176428.5,208270.5242,323698,29159,353888,117962.6667,203521.9644,352969,4,0,0,0,0,72,92,7.83404362,10.44539149,0,2267,336.75,794.1224717,630630.5,0,0,0,1,0,0,0,0,1,384.8571429,142.3333333,566.75,72,0,0,0,0,0,0,3,427,4,2267,8192,237,1,20,0,0,0,0,0,0,0,0,0
80,156326,2,0,0,0,0,0,0,0,0,0,0,0,0,12.79377711,156326,0,156326,156326,156326,156326,0,156326,156326,0,0,0,0,0,0,0,0,0,40,0,12.79377711,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,0,0,0,0,0,0,2,0,0,0,253,-1,0,20,0,0,0,0,0,0,0,0,0
443,639150,11,11,564,4085,198,0,51.27272727,74.70487388,1460,0,371.3636364,567.9514544,7273.722913,34.42071501,30435.71429,57025.30932,215962,1,639150,63915,69930.09811,215962,3,578146,57814.6,98798.85421,260187,1,0,0,0,0,232,232,17.21035751,17.21035751,0,1460,202.1304348,420.3748656,176715.0277,0,0,0,1,0,0,0,0,1,211.3181818,51.27272727,371.3636364,232,0,0,0,0,0,0,11,564,11,4085,8192,123,5,20,0,0,0,0,0,0,0,0,0
80,103616,2,0,0,0,0,0,0,0,0,0,0,0,0,19.3020383,103616,0,103616,103616,103616,103616,0,103616,103616,0,0,0,0,0,0,0,0,0,40,0,19.3020383,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,0,0,0,0,0,0,2,0,0,0,256,-1,0,20,0,0,0,0,0,0,0,0,0
443,5219210,10,8,346,5822,189,0,34.6,67.15355538,1624,0,727.75,760.8072311,1181.788048,3.448797807,307012.3529,1154008.206,4780513,3,5219210,579912.2222,1577411.582,4780513,3,388082,55440.28571,90474.73564,251026,49,0,0,0,0,224,172,1.915998781,1.532799025,0,1624,324.6315789,593.4355914,352165.8012,0,0,0,1,0,0,0,0,0,342.6666667,34.6,727.75,224,0,0,0,0,0,0,10,346,8,5822,8192,119,3,20,0,0,0,0,0,0,0,0,0
443,5168942,8,5,553,2664,326,0,69.125,122.7767283,1460,0,532.8,711.8157767,622.3710771,2.515021449,430745.1667,1372501.734,4782574,3,5168942,738420.2857,1786668.287,4782574,3,82889,20722.25,22135.86522,40806,253,0,0,0,0,172,104,1.547705507,0.967315942,0,1460,229.7857143,468.2726324,219279.2582,0,0,0,1,0,0,0,0,0,247.4615385,69.125,532.8,172,0,0,0,0,0,0,8,553,5,2664,8192,34982,3,20,0,0,0,0,0,0,0,0,0
1284,4,2,0,31,0,31,0,15.5,21.92031022,0,0,0,0,7750000,500000,4,0,4,4,4,4,0,4,4,0,0,0,0,0,1,0,0,0,40,0,500000,0,0,31,20.66666667,17.89785834,320.3333333,0,1,0,0,1,0,0,0,0,31,15.5,0,40,0,0,0,0,0,0,2,31,0,0,123,-1,0,20,0,0,0,0,0,0,0,0,0
1153,3,2,0,0,0,0,0,0,0,0,0,0,0,0,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,0,0,0,0,40,0,666666.6667,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,0,0,0,0,0,0,2,0,0,0,34945,-1,0,20,0,0,0,0,0,0,0,0,0
1149,3,2,0,31,0,31,0,15.5,21.92031022,0,0,0,0,10300000,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,1,0,0,0,40,0,666666.6667,0,0,31,20.66666667,17.89785834,320.3333333,0,1,0,0,1,0,0,0,0,31,15.5,0,40,0,0,0,0,0,0,2,31,0,0,119,-1,0,20,0,0,0,0,0,0,0,0,0
445,90000196,10,10,8,2,1,0,0.8,0.421637021,1,0,0.2,0.421637021,0.111110869,0.222221738,4736852.421,11200000,30000000,1,90000000,10000000,15000000,30000000,3,90000000,10000000,15000000,30000000,3,0,0,0,0,224,296,0.111110869,0.111110869,0,1,0.523809524,0.511766316,0.261904762,0,0,0,0,1,0,0,0,1,0.55,0.8,0.2,224,0,0,0,0,0,0,10,8,10,2,253,2047,7,20,16680.66667,28773.98835,49906,50,30000000,28836.41672,30000000,30000000,0
443,779057,9,8,1397,4065,837,0,155.2222222,280.663846,1460,0,508.125,659.7812273,7011.04027,21.82125313,48691.0625,69412.05105,196190,1,779057,97382.125,89931.25179,221862,3,604654,86379.14286,112467.3399,261703,1,0,0,0,0,192,164,11.55242813,10.268825,0,1460,303.4444444,503.0680251,253077.4379,0,0,0,1,0,0,0,0,0,321.2941176,155.2222222,508.125,192,0,0,0,0,0,0,9,1397,8,4065,8192,65535,4,20,0,0,0,0,0,0,0,0,0
1281,45,2,0,37,0,37,0,18.5,26.1629509,0,0,0,0,822222.2222,44444.44444,45,0,45,45,45,45,0,45,45,0,0,0,0,0,0,0,0,0,40,0,44444.44444,0,0,37,12.33333333,21.36195996,456.3333333,0,0,0,0,1,0,0,0,0,18.5,18.5,0,40,0,0,0,0,0,0,2,37,0,0,40958,-1,1,20,0,0,0,0,0,0,0,0,0
443,150517,3,1,0,0,0,0,0,0,0,0,0,0,0,26.57507125,50172.33333,58023.4473,113741,58,150517,75258.5,54422.47341,113741,36776,0,0,0,0,0,0,0,0,0,72,32,19.93130344,6.643767814,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,3,0,1,0,8192,42780,0,20,0,0,0,0,0,0,0,0,0
80,5109803,3,1,0,0,0,0,0,0,0,0,0,0,0,0.782809044,1703267.667,2936910.103,5094508,51,5109803,2554901.5,3591545.955,5094508,15295,0,0,0,0,0,0,0,0,0,72,32,0.587106783,0.195702261,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,3,0,1,0,8192,29200,0,20,0,0,0,0,0,0,0,0,0
443,5502638,12,13,2350,11671,1797,0,195.8333333,514.5824138,1509,0,897.7692308,702.6708753,2548.05059,4.543275425,229276.5833,1023013.795,5026737,1,5502638,500239.8182,1503328.181,5026737,3,437618,36468.16667,88391.27025,312020,1,0,0,0,0,252,264,2.180772204,2.362503221,0,1797,539.2692308,698.9901606,488587.2446,0,0,0,1,0,0,0,0,1,560.84,195.8333333,897.7692308,252,0,0,0,0,0,0,12,2350,13,11671,8192,65535,4,20,475898,0,475898,475898,5026737,0,5026737,5026737,0
1152,4,2,0,0,0,0,0,0,0,0,0,0,0,0,500000,4,0,4,4,4,4,0,4,4,0,0,0,0,0,0,0,0,0,40,0,500000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,0,0,0,0,0,0,2,0,0,0,40921,-1,0,20,0,0,0,0,0,0,0,0,0
443,588485,13,13,1400,4938,839,0,107.6923077,228.9451843,1430,0,379.8461538,576.2188308,10770.02812,44.18124506,23539.4,39222.84575,183302,1,588485,49040.41667,49252.03268,183302,49,517592,43132.66667,68254.38817,220938,1,0,0,0,0,272,272,22.09062253,22.09062253,0,1430,234.7407407,445.1443666,198153.5071,0,0,0,1,0,0,0,0,1,243.7692308,107.6923077,379.8461538,272,0,0,0,0,0,0,13,1400,13,4938,8192,373,7,20,0,0,0,0,0,0,0,0,0
443,570187,14,13,1433,4939,872,0,102.3571429,230.3083576,1430,0,379.9230769,576.3470398,11175.28109,47.35288598,21930.26923,34313.61808,150804,1,570187,43860.53846,43361.09129,150804,3,486610,40550.83333,61359.81981,187330,1,0,0,0,0,292,272,24.55334829,22.7995377,0,1430,227.5714286,440.9034856,194395.8836,0,0,0,1,0,0,0,0,0,236,102.3571429,379.9230769,292,0,0,0,0,0,0,14,1433,13,4939,8192,373,7,20,0,0,0,0,0,0,0,0,0
443,354621,7,4,353,154,225,0,50.42857143,82.92337255,85,0,38.5,44.93328388,1429.695365,31.01903159,35462.1,74762.52284,241693,3,354621,59103.5,91615.05988,241693,73,270941,90313.66667,155886.9007,270316,3,0,0,0,0,152,92,19.73938374,11.27964785,0,225,42.25,67.16617791,4511.295455,0,0,0,1,0,0,0,0,0,46.09090909,50.42857143,38.5,152,0,0,0,0,0,0,7,353,4,154,8192,4405,3,20,0,0,0,0,0,0,0,0,0
1309,2031,3,0,0,0,0,0,0,0,0,0,0,0,0,1477.104874,1015.5,1430.477018,2027,4,2031,1015.5,1430.477018,2027,4,0,0,0,0,0,0,0,0,0,60,0,1477.104874,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,60,0,0,0,0,0,0,3,0,0,0,4396,-1,0,20,0,0,0,0,0,0,0,0,0
80,508493,3,4,436,860,436,0,145.3333333,251.7247174,860,0,215,430,2548.707652,13.76616787,84748.83333,184882.969,461428,4,484782,242391,309765.0961,461428,23354,485204,161734.6667,279805.3636,484826,4,0,0,0,0,72,92,5.899786231,7.866381641,0,860,162,320.6564695,102820.5714,0,0,0,1,0,0,0,0,1,185.1428571,145.3333333,215,72,0,0,0,0,0,0,3,436,4,860,8192,31,1,20,0,0,0,0,0,0,0,0,0
80,66664,2,0,0,0,0,0,0,0,0,0,0,0,0,30.00120005,66664,0,66664,66664,66664,66664,0,66664,66664,0,0,0,0,0,0,0,0,0,40,0,30.00120005,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,0,0,0,0,0,0,2,0,0,0,253,-1,0,20,0,0,0,0,0,0,0,0,0
443,1898361,10,12,1477,8741,693,0,147.7,242.754128,2266,0,728.4166667,749.7452244,5382.537884,11.58894436,90398.14286,187053.0473,761897,4,1136460,126273.3333,148498.3043,422142,1398,1874676,170425.0909,242626.4074,761917,4,0,0,0,0,236,252,5.267701981,6.321242377,0,2266,444.2608696,630.99663,398156.747,0,0,0,1,0,0,0,0,1,464.4545455,147.7,728.4166667,236,0,0,0,0,0,0,10,1477,12,8741,8192,36,4,20,0,0,0,0,0,0,0,0,0
443,21058,2,0,0,0,0,0,0,0,0,0,0,0,0,94.97578118,21058,0,21058,21058,21058,21058,0,21058,21058,0,0,0,0,0,0,0,0,0,40,0,94.97578118,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,0,0,0,0,0,0,2,0,0,0,256,-1,0,20,0,0,0,0,0,0,0,0,0
53,61083,1,1,50,114,50,50,50,0,114,114,114,0,2684.871404,32.7423342,61083,0,61083,61083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,16.3711671,16.3711671,50,114,71.33333333,36.95041723,1365.333333,0,0,0,0,0,0,0,0,1,107,50,114,20,0,0,0,0,0,0,1,50,1,114,-1,-1,0,20,0,0,0,0,0,0,0,0,0
443,1514319,9,8,1165,4017,605,0,129.4444444,212.6253225,1460,0,502.125,655.9049229,3422.000252,11.22616833,94644.9375,191876.2999,744228,2,1514319,189289.875,248537.9808,744228,3,1319686,188526.5714,388318.4458,1055416,2,0,0,0,0,192,164,5.943265587,5.282902744,0,1460,287.8888889,488.0425354,238185.5163,0,0,0,1,0,0,0,0,0,304.8235294,129.4444444,502.125,192,0,0,0,0,0,0,9,1165,8,4017,8192,65535,4,20,0,0,0,0,0,0,0,0,0
1287,3,2,0,37,0,37,0,18.5,26.1629509,0,0,0,0,12300000,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,0,0,0,0,40,0,666666.6667,0,0,37,12.33333333,21.36195996,456.3333333,0,0,0,0,1,0,0,0,0,18.5,18.5,0,40,0,0,0,0,0,0,2,37,0,0,40958,-1,1,20,0,0,0,0,0,0,0,0,0
443,428860,9,8,500,3601,196,0,55.55555556,81.12353406,1727,0,450.125,707.8878922,9562.561209,39.63997575,26803.75,42680.7953,162920,1,428860,53607.5,48758.35548,162920,3,365260,52180,84311.07418,216091,1,0,0,0,0,192,172,20.98586951,18.65410624,0,1727,227.8333333,501.4519213,251454.0294,0,0,0,1,0,0,0,0,0,241.2352941,55.55555556,450.125,192,0,0,0,0,0,0,9,500,8,3601,8192,351,4,20,0,0,0,0,0,0,0,0,0
53,404578,1,1,55,174,55,55,55,0,174,174,174,0,566.0218796,4.943422529,404578,0,404578,404578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,2.471711265,2.471711265,55,174,94.66666667,68.70468203,4720.333333,0,0,0,0,0,0,0,0,1,142,55,174,20,0,0,0,0,0,0,1,55,1,174,-1,-1,0,20,0,0,0,0,0,0,0,0,0
443,12629675,9,11,531,3317,204,0,59,82.29216245,1625,0,301.5454545,615.1361416,304.6792574,1.583572024,664719.7368,2674168.11,11700000,3,928573,116071.625,173593.1588,447125,189,12600000,1259476.1,3671292.955,11700000,3,0,0,0,0,192,224,0.712607411,0.870964613,0,1625,183.2380952,456.3198335,208227.7905,0,0,0,1,0,0,0,0,1,192.4,59,301.5454545,192,0,0,0,0,0,0,9,531,11,3317,8192,16616,4,20,928573,0,928573,928573,11700000,0,11700000,11700000,0
443,24237,3,0,46,0,46,0,15.33333333,26.55811238,0,0,0,0,1897.924661,123.7776953,12118.5,16722.36827,23943,294,24237,12118.5,16722.36827,23943,294,0,0,0,0,0,0,0,0,0,60,0,123.7776953,0,0,46,11.5,23,529,0,0,0,0,1,0,0,0,0,15.33333333,15.33333333,0,60,0,0,0,0,0,0,3,46,0,0,64046,-1,1,20,0,0,0,0,0,0,0,0,0
443,5085980,8,6,348,3163,191,0,43.5,73.85313612,1601,0,527.1666667,778.7907079,690.3291008,2.75266517,391229.2308,1270377.302,4613192,3,5085980,726568.5714,1716922.821,4613192,3,422318,84463.6,103851.1579,251480,237,0,0,0,0,184,132,1.572951526,1.179713644,0,1601,234.0666667,529.9267425,280822.3524,0,0,0,1,0,0,0,0,0,250.7857143,43.5,527.1666667,184,0,0,0,0,0,0,8,348,6,3163,8192,110,3,20,0,0,0,0,0,0,0,0,0
